"page","diagram_number","players","year","solution_move","solution_move_with_notation","solution_full_move","solution_full_text","solution_turn","fen","api_turn","image_path","image_page","header_page","solution_page"
"639","888","Kasparov - Gheorghiu","1982","Bxb5","Bxb5","14... Bxb5","Securing a minor piece on b5 (with a2-a4) is White’s best set-up in Benko positions. Black needs to act before White has castled, and there is a good option. 14...Bxb5 15.Bxb5 Qxb5! 16.axb5 Rxa1+ 17.Bc1 Nxe4 17...Bh6? leads nowhere after: 18.0-0 18.0-0 Nef6© Black has only a knight and a rook for the queen, but there are also some weak pawns to attack. Most importantly, Black’s position is solid and well-coordinated, so the queen is unable to show her full power.","black","","","data_output/extracted_images/diagram_808_page_640.png","640","639","640"
"639","889","Alburt - Kasparov","1982","Bxb5","Bxb5","14... Bxb5","Securing a minor piece on b5 (with a2-a4) is White’s best set-up in Benko positions. Black needs to act before White has castled, and there is a good option. 14...Bxb5 15.Bxb5 Qxb5! 16.axb5 Rxa1+ 17.Bc1 Nxe4 17...Bh6? leads nowhere after: 18.0-0 18.0-0 Nef6© Black has only a knight and a rook for the queen, but there are also some weak pawns to attack. Most importantly, Black’s position is solid and well-coordinated, so the queen is unable to show her full power.","black","","","data_output/extracted_images/diagram_809_page_640.png","640","639","640"
"640","890","Bouaziz - Karpov","1983","f4","f4!","22... f4!","22...f4! 22...Kg7 or any other slow move allows 23.exf5 gxf5 24.g3² when White benefits from the opening of the position due to the more active bishops. A possible plan is doubling rooks on a8 and b8, followed by some tactics with Rxc8 and Bxf5. 23.Bf2 g5= White has no effective plan of invasion; however, Black’s pawn majority is also not too dangerous.","black","","","data_output/extracted_images/diagram_810_page_640.png","640","640","641"
"641","891","Petrosian - Beliavsky","1983","f5","f5!","18. f5!","18.f5!+/- Extending the f-file for the queen and the rook. Next comes e3-e4, with great pressure. 18.e4?! dxe4 19.Nxe4?! threatens f4-f5, but 19...Bf5!³ is a convincing answer.","white","","","data_output/extracted_images/diagram_811_page_641.png","641","641","641"
"641","892","Polugaevsky - Petrosian","1983","Rxe3","Rxe3!","19... Rxe3!","19...Rxe3! 20.fxe3³ The opposite-coloured bishops make the exchange sacrifice strong. There will be so many weak dark squares, with ...Re8, ...Bh6, ...Nc5 and ...Qe7 as possible moves. Petrosian made all those (in another order) and then won after a blunder.","black","","","data_output/extracted_images/diagram_812_page_642.png","642","641","642"
"642","893","Kasparov - Karpov","1985","c4","c4!","11. c4!","11.c4! Playing actively before Black is ready to settle on c4. Nd2 may be the next move to challenge the e4-knight (when ...d6-d5 can be met by c4xd5). 11.Rd1 b6=; 11.Nd2 Nxd2 12.Bxd2 d5=; 11.Bf4","white","","","data_output/extracted_images/diagram_813_page_642.png","642","642","642"
"643","894","Karpov - Kasparov","1986","Qb8","Qb8!","18... Qb8!","18...Qb8!= Challenging White’s best piece. Other moves are not so bad, but they allow White to double up on the c-file, with chances to get an edge. For example: 18...Rc8 19.Rd2 a6 Otherwise White has Nb5 after an exchange of queens on c7. 20.Rdc2 Qc7 21.Qxc7 Rxc7 22.Na4²","black","","","data_output/extracted_images/diagram_814_page_643.png","643","643","643"
"643","895","Kasparov - Karpov","1986","Nb3","Nb3","15. Nb3","15.Nb3 Solving the problem with the weak c4-pawn while b7 is still hanging. 15...Nxc4 15...Nac6 is passive and not what Black wants to play. 16.Bxb7 Rc7 17.Ba6!+/- Challenging the knight again. The bishop pair gives White an advantage.","white","","","data_output/extracted_images/diagram_815_page_643.png","643","643","644"
"644","896","Karpov - Kasparov","1986","Bg5","Bg5","18. Bg5","18.Bg5 By attacking the knight, White stops ...d6-d5. At the same time the rook defends the e4-pawn. 18.Nh4?! Bxe4!³ No further variations are needed; but for the curious, the engine gives: 18...Nh5 19.Nxh5 Bxh5 20.g4 Bg6 21.Nh4 d5 22.Nxg6 Qxg6 23.Bc1²","white","","","data_output/extracted_images/diagram_816_page_645.png","645","644","645"
"644","897","Tal - Larsen","1987","Bg5","Bg5","18. Bg5","18.Bg5 By attacking the knight, White stops ...d6-d5. At the same time the rook defends the e4-pawn. 18.Nh4?! Bxe4!³ No further variations are needed; but for the curious, the engine gives: 18...Nh5 19.Nxh5 Bxh5 20.g4 Bg6 21.Nh4 d5 22.Nxg6 Qxg6 23.Bc1²","white","","","data_output/extracted_images/diagram_817_page_645.png","645","644","645"
"645","898","Tal - Speelman","1987","Ne5","Ne5!","14. Ne5!","14.Ne5! Developing the g1-knight is White’s top priority. Tal sacrifices a pawn to do it. 14...Qxd4 15.Bc3 Qd8 16.Ngf3+- White pushes the kingside pawns, with a huge attack.","white","","","data_output/extracted_images/diagram_818_page_645.png","645","645","645"
"646","899","Xu Jun - Tal","1987","Ng7","Ng7!","21... Ng7!","21...Ng7! Aiming for d4. 22.g4 22.Bd3!?³ may be the best defence, and if Black captures the h3- pawn, White counters with f2-f4. Nevertheless, White remains under some pressure. 22...g5³ Next is ...h7-h5 or ...f7-f5.","black","","","data_output/extracted_images/diagram_819_page_646.png","646","646","646"
"646","900","Kasparov - Ivanchuk","1988","g4","g4!","14. g4!","14.g4! Undermining the knight on e4, while the b7-pawn is still not properly defended. 14.Nd2? also tries to challenge the knight, but allows: 14...Nxd4! 15.cxd4 Qxd4+ 16.Kh1 Nf2+ 17.Rxf2 Qxf2µ 14...Qe7 14...fxg4 is the first (and maybe only) move to calculate. 15.Ne5! Black can’t hold on to the pawn. 15...Nf6 (15...Nxe5 16.Bxe4 Ng6 17.Bxg6+/-) 16.Nxc6 bxc6 17.Bxc6 Bd7 18.Bg2!+/- 15.gxf5 Nd6? Necessary was: 15...Bxf5 16.Ng5 Bg6 17.Bxe4 Bxe4 18.Nxe4 Qxe4 19.Qxe4 Rxe4 20.Rxb7² 16.Ng5!+- A nasty check on d5 is coming.","white","","","data_output/extracted_images/diagram_820_page_646.png","646","646","647"
"648","901","Speelman - Kasparov","1988","h4","h4!","20. h4!","20.h4! Prophylaxis against ...Qg5, while preparing the sequence shown in the note below. 20...Qc5 20...Qd6 21.Nxe6 Nxe6 22.Qe4 g6 23.h5² shows another purpose of moving the h-pawn. 21.Re3²","white","","","data_output/extracted_images/diagram_821_page_649.png","649","648","649"
"648","902","Kasparov - Karpov","1988","h4","h4!","20. h4!","20.h4! Prophylaxis against ...Qg5, while preparing the sequence shown in the note below. 20...Qc5 20...Qd6 21.Nxe6 Nxe6 22.Qe4 g6 23.h5² shows another purpose of moving the h-pawn. 21.Re3²","white","","","data_output/extracted_images/diagram_822_page_649.png","649","648","649"
"649","903","Kasparov - Andersson","1988","d6","d6!","25. d6!","White has an extra pawn, but at least Black controls the blockading square d6. With a short tactical sequence, Kasparov increases his advantage by exchanging the d-pawn for Black’s b-pawn. 25.d6! 25.Qd3+/- 25...Nxd6 26.Nfd5 Re5 27.Qxb6+- The queenside pawns are decisive.","white","","","data_output/extracted_images/diagram_823_page_649.png","649","649","649"
"650","904","Short - Kasparov","1988","Nb8","Nb8!","19... Nb8!","19...Nb8! Black is in a hurry to do something before White’s attack breaks through. The knight manoeuvre prepares to hunt down the dark-squared bishop. 20.Qe5! White should take the opportunity to provoke a weakness. The game went: 20.f5 Nc6 21.f6 Nxd4 22.Rxd4 Bc5 23.fxg7 Rd8µ; In the event of 20.h5 Nc6 21.h6 g6 22.Bg7 Rd8³ White’s bishop has escaped, but at the price of closing the kingside. 20...f6 21.gxf6 Bxf6 22.Qd6 Be7= Black is not forced to repeat moves, but the position is balanced anyway.","black","","","data_output/extracted_images/diagram_824_page_650.png","650","650","650"
"650","905","Karpov - Hjartarson","1989","Qc6","Qc6!","17. Qc6!","17.Qc6! Stopping ...c7-c5. 17.Nxd4 Nxb4 18.axb4 Qxd4 19.b5 gives White a clear advantage, but Karpov’s choice is even more convincing. 17...Qxc6 18.Rxc6 Bd7 If the rook retreats, Black will play ...c5, but Karpov has something else in mind. 19.Nxd4! Bxc6 20.Nxc6+- White has overwhelming compensation for the exchange, with complete domination over the light squares and a tremendous knight on c6. Moreover, Black’s minor pieces are tactically loose, and the a7-pawn can soon be captured. The game continued: 20...Rce8 21.Rc1 f5 22.Nd2 Nf6 23.Nxa7 White went on to win convincingly.","white","","","data_output/extracted_images/diagram_825_page_651.png","651","650","651"
"651","906","Anand - Rogers","1990","g5","g5!","16... g5!","16...g5! Undermining the e5-pawn and creating problems for White’s bishop. 17.Bg3 h5! 17...g4 was the game, when 18.Nh4 Ncxe5 19.bxc5 gives White compensation. 18.h3 g4‚ The ...g7-g5 thrust often works well in similar positions. Keep in mind that sometimes you can allow White to capture on g5, as Black can get e5 in return.","black","","","data_output/extracted_images/diagram_826_page_651.png","651","651","652"
"652","907","Khalifman - Larsen","1991","Bf7","Bf7!","29... Bf7!","29...Bf7!³ Black’s bishop is more useful than White’s - especially with ideas of ...Nxb3 in the air.","black","","","data_output/extracted_images/diagram_827_page_653.png","653","652","653"
"653","909","Ehlvest - Karpov","1991","Ne2","Ne2!","25. Ne2!","25.Ne2!+- Manoeuvring towards the weak e6-square is more important than recapturing the pawn. No variations are needed - Black has to resort to gymnastics to keep everything defended. The game move 25.Nd5?!= allowed the knight to be captured.","white","","","data_output/extracted_images/diagram_828_page_653.png","653","653","653"
"654","911","Karpov - Anand","1991","axb5","axb5","16. axb5","16.axb5 axb5 17.Ra5 Provoking Black’s next move in order to weaken the pawn on c4. 17...b4 18.Na4 Qd8 The rook has only one square, but that’s enough. 19.Ra7 White is likely to win material","white","","","data_output/extracted_images/diagram_829_page_654.png","654","654","654"
"655","912","Karpov - Anand","1991","Be1","Be1!","20. Be1!","20.Be1!+- Redirecting the bishop. Black has insufficient time to activate the pieces on the queenside before White breaks through with Bh4, Rad1 and capturing somewhere - possibly with Nxh6+.","white","","","data_output/extracted_images/diagram_830_page_655.png","655","655","655"
"655","913","Kasparov - Timman","1991","a5","a5!","17. a5!","17.a5! Simply planning to get an annoying pawn on a6. 17...Nf6 Timman’s 17...Rc7 was not challenging. 17...e5 18.a6 Ba8 19.Rbc1+/- 18.a6 Ba8 19.Bd3! White is happy to be in time with b4-b5 (threatening Bxe7) before Black can play ...Ne4-c3. (So it was important to push 17.a5 immediately.) 19...Ne4 20.b5 Rec7 21.Rbc1+/-","white","","","data_output/extracted_images/diagram_831_page_655.png","655","655","656"
"656","914","Ivanchuk - Anand","1992","gxf6","gxf6!","17... gxf6!","17...gxf6!! To carry out ...h6-h5 and open the h-file for the rook. The pawn on f6 stops White’s reply g4-g5 and the bishop on e7 keeps the d6-pawn defended, saving a tempo. 17...Bxf6 is equal. 18.Rxd2³ We have reached the (simpler) Exercise 674.","black","","","data_output/extracted_images/diagram_832_page_656.png","656","656","656"
"656","915","Kramnik - Lputian","1992","d5","d5","12. d5","12.d5 A move White wants to play before Black has castled. Some calculation is required though, as Black has a clever defence. 12...Nxd5 12...exd5? 13.Bxf6 gxf6 14.Bxd5+-; After 12...Qb6+/- White can exchange many times on e6, giving Black a weak pawn, or play more aggressively. 13.Bxd5 Bxh4 14.Nxh4 Qd8 A double threat. 15.Nf5! 15.Ng6² 15...Qxd5 16.Nxg7+ The knight is not lost, and Black’s king will soon find itself under an attack, which is likely to decide the outcome.","white","","","data_output/extracted_images/diagram_833_page_658.png","658","656","658"
"657","916","Shabalov - Smyslov","1993","d5","d5","12. d5","12.d5 A move White wants to play before Black has castled. Some calculation is required though, as Black has a clever defence. 12...Nxd5 12...exd5? 13.Bxf6 gxf6 14.Bxd5+-; After 12...Qb6+/- White can exchange many times on e6, giving Black a weak pawn, or play more aggressively. 13.Bxd5 Bxh4 14.Nxh4 Qd8 A double threat. 15.Nf5! 15.Ng6² 15...Qxd5 16.Nxg7+ The knight is not lost, and Black’s king will soon find itself under an attack, which is likely to decide the outcome.","white","","","data_output/extracted_images/diagram_834_page_658.png","658","657","658"
"658","917","Smyslov - Hansen","1993","Bb5","Bb5!","20. Bb5!","20.Bb5! Black wanted to exchange rooks with ...Rc8, but White’s rook will now escape towards the kingside. The b5-square was the only logical option for the bishop, as retreating to c2 or b1 would allow ...Ba6. White’s attack may already be winning.","white","","","data_output/extracted_images/diagram_835_page_658.png","658","658","659"
"659","918","Smirin - Smyslov","1993","e5","e5!","19. e5!","19.e5! Clearing the e4-square for the knight, or possibly the bishop. After 19.fxg5? Nh7³ Black regains the pawn with some advantage. 19...dxe5 20.fxg5 Nh7 21.Ne4+/-","white","","","data_output/extracted_images/diagram_836_page_659.png","659","659","659"
"659","919","Kasparov - Short","1993","Ng6","Ng6²","14. Ng6²","14.Ng6² White will have an edge with the bishop pair. If White wants to play for an attack, 14.h3 stops the idea of ...Qg4 to exchange queens. After 14...Ne7 Black plans 15...d5. 15.d4÷ avoids it; but with the e4-pawn slightly loose, it’s hard for White to manoeuvre the d2-knight to g3. There’s no real attack going on.","white","","","data_output/extracted_images/diagram_837_page_659.png","659","659","660"
"660","920","Arbakov - Kasparov","1994","Kh8","Kh8!","25... Kh8!","25...Kh8!µ Preparing ...Rg8, but also to recapture on e5 with the knight.","black","","","data_output/extracted_images/diagram_838_page_661.png","661","660","661"
"660","921","Short - Kramnik","1994","Kh8","Kh8!","25... Kh8!","25...Kh8!µ Preparing ...Rg8, but also to recapture on e5 with the knight.","black","","","data_output/extracted_images/diagram_839_page_661.png","661","660","661"
"661","922","Topalov - Polgar","1994","c5","c5!","10. c5!","10.c5! Holding back Black’s d-pawn is more important than defending the pawn on b2 and the rook on a1. 10.Nc3 d6² 10...Bxb2 11.Nd2 0-0 After 11...Bxa1 12.Qxa1 0-0 13.Bh6 f6 White can either take back the exchange, or be more flexible with: 14.Nc4+/- White can later choose between f2-f4-f5 (attacking) and Rd1 (increasing control). 12.Rb1 Bg7 13.Nc4+/- Black’s extra pawn on d7 is of little","white","","","data_output/extracted_images/diagram_840_page_661.png","661","661","661"
"662","923","Kasparov - Nikolic","1994","h6","h6","15. h6","15.h6 First things first: White should weaken the dark squares around Black’s king. 15.Kf1 (or 15.0- 0) avoids doubled pawns on the f-file. However, after 15...Nxf3 16.Bxf3 Qc4+ 17.Be2 Qc6 the same idea of 18.h6 is less dangerous due to: 18...g6!© Followed by ...f7-f6 and ...Kf7. 15...Nxf3+ 15...g6 16.Bc3+/-; 15...gxh6 16.Bxh6++/- was the game. 16.gxf3 Qe5 17.hxg7+ Kxg7 18.Bh6+‚","white","","","data_output/extracted_images/diagram_841_page_662.png","662","662","662"
"662","924","Kasparov - Nikolic","1994","Bh5","Bh5!","18. Bh5!","18.Bh5! Creating a weakness. 18...g6 18...Ng6? loses control over c6 and d5. White has a few ways to win, the simplest being 19.cxd5 exd5 20.Rc1+- with threats of Ne6+ (followed by taking on c6) and Re3-f3. 19.Bg4!+/- White threatens to sacrifice on e6. Black will not be able to use the g7-square for the king in a secure way. The game continuation of 19.cxd5?! exd5 20.Bg4 was less exact, as Black could have played 20...Bc8! to simplify. 19...Bc8 19...Kg7 20.Bxe6 fxe6 21.Rxe6+- White has several ways to increase the pressure. A nice line is: 20.Nf3 h6 21.Qc1+/- Kg7? 22.Bg5! hxg5 23.hxg5+- Trapping the queen.","white","","","data_output/extracted_images/diagram_842_page_662.png","662","662","663"
